				རྩ་བ། བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་གཉིས་པ་བཤད་པའི་རྒྱུད་ལས།	
					W2PD20111 ལེའུ་བརྒྱད་པ། ནད་ཀྱི་རྒྱུ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་དགུ་པ། ནད་ཀྱི་རྐྱེན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་པ། ནད་ཀྱི་འཇུག་ཚུལ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གཅིག ནད་ཀྱི་མཚན་ཉིད་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གཉིས། ནད་ཀྱི་དབྱེ་བ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གསུམ་པ། རྒྱུན་གྱི་སྤྱོད་ལམ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་བཞི། དུས་ཀྱི་སྤྱོད་ལམ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅོ་ལྔ་པ། གནས་སྐབས་སྤྱོད་ལམ་བསྟན་པའི་ལེའུ།
					W2PD20111་ལེའུ་བཅུ་དྲུག་པ། ཟས་ཀྱི་ཚུལ་ཤེས་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་བདུན་པ། ཁ་ཟས་བསྡམས་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅོ་བརྒྱད་པ། ཟས་ཚོད་རན་པར་ཟ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་དགུ་པ། སྨན་གྱི་རོ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉི་ཤུ་པ། སྨན་གྱི་ནུས་པ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཅིག སྨན་གྱི་སྦྱར་ཐབས་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཉིས། ཆ་བྱད་དཔྱད་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གསུམ། ཐ་མལ་ནད་མེད་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་བཞི། ཉེས་པ་དངོས་སྟོན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་ལྔ། ངན་གཡོ་སྐྱོན་བརྟག་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་དྲུག སྤང་བླང་མུ་བཞི་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་བདུན། གསོ་ཚུལ་སྤྱིར་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་བརྒྱད། ཁྱད་པར་གསོ་ཚུལ་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་དགུ། གསོ་ཐབས་གཉིས་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་སུམ་ཅུ། གསོ་ཐབས་དངོས་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་གཅིག བྱ་བྱེད་སྨན་པའི་ལེའུ།
				མན་ངག་གི་རྒྱུད་ཀྱི་དུམ་བུ་གསུམ་པ་མན་ངག་རྒྱུད་ལས།	
				སྐབས་དང་པོ། ཉེས་གསུམ་གསོ་བ།	
					W2PD20111 ལེའུ་དང་པོ། མན་ངག་རྒྱུད་ཞུས་པའི་ལེའུ།
					W2PD20111 ལེའུ་གཉིས་པ། རླུང་གི་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་གསུམ་པ། མཁྲིས་པའི་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བཞི་པ། བད་ཀན་གྱི་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་ལྔ་པ། འདུས་པའི་ནད་གསོ་བའི་ལེའུ།
				སྐབས་གཉིས་པ། ཁོང་ནད་གསོ་བ།༽	
					W2PD20111 ལེའུ་དྲུག་པ། མ་ཞུ་བ་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བདུན་པ། སྐྲན་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བརྒྱད་པ། སྐྱ་རྦབ་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་དགུ་པ། འོར་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་པ། གཅོང་ཆེན་དམུ་ཆུ་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གཅིག། གཅོང་ཆེན་ཟད་བྱེད་གསོ་བའི་ལེའུ།
				འགྲེལ་པ།	
					བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ལས་མན་ངག་རྒྱུད་ཀྱི་རྣམ་པར་བཤད་པ་བདེ་བའི་འདོད་འཇོ།
					སོ་བ་རིག་པའི་བསྟན་བཅོས་ཆེན་པོ་དཔལ་ལྡན་རྒྱུད་བཞིའི་དཀའ་འགྲེལ་མཁས་པའི་ཞལ་ལུང༌།
					བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ཀྱི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་ལས་དུམ་བུ་གསུམ་པ་མན་ངག་རྒྱུད་ཀྱི་དཀའ་འགྲེལ་ལེགས་བཤད་གསེར་རྒྱན།
				ལྷན་ཐབས། 	
					ཀོང་སྤྲུལ་ཟིན་ཏིག་མཛེས་རྒྱན་བདུད་རྩིའི་ཐིགས་པ།
				ལག་ལེན་དང་མན་ངག་ཁ་སྐོང་།	
					༡། རི་རྩེར་སྔོ་སྨན་ངོ་སྤྲོད་དང་འཐུ་སྒྲུབ།
					༢། སྨན་སྦྱོར་ཁང་དུ་སྨན་རིགས་གཙང་བཟོ་དང་ལས་སྣོན་བྱ་ཐབས་སྐོར་སློབ་ཁྲིད།
					༣། གཡོས་སྦྱོར་ཁང་དུ་སྨན་ཟས་གཡོས་སྦྱོར་བྱ་ཐབས་དང་ལུས་སྦྱོང་སོགས་རྒྱུན་གྱི་འཕྲོད་བསྟེན་སྐོར་གྱི་ལག་ལེན།
		སློབ་དུས་གསུམ་པ།			
			ཀ བློ་འཛིན།		
				རྩ་བ། མན་ངག་གི་རྒྱུད་ཀྱི་དུམ་བུ་གསུམ་པ་མན་ངག་རྒྱུད་ལས་གཤམ་འཁོད་ལེའུའི་རྒྱུ་རྐྱེན་དབྱེ་བ་རྟགས་བར།	
					W2PD20111 ལེའུ་གཉིས་པ། རླུང་ནད་གསོ་བ།
					W2PD20111 ལེའུ་གསུམ་པ། མཁྲིས་ནད་གསོ་བ།
					W2PD20111 ལེའུ་བཞི་པ། བད་ཀན་ནད་གསོ་བ།
					W2PD20111་ལེའུ་ལྔ་པ། འདུས་ནད་གསོ་བ།
					W2PD20111 ལེའུ་བཅུ་གཉིས་པ། ཚ་བ་སྤྱི་བཅོས་པ།
					W2PD20111 ལེའུ་བཅུ་གསུམ་པ། འཁྲུལ་གཞི་ཚ་གྲང་གལ་མདོ།
					W2PD20111 ལེའུ་བཅུ་བཞི་པ། ཚ་བ་རི་ཐང་མཚམས་བསྟན་པ།
					W2PD20111 ལེའུ་སོ་བཞི་པ། སྙིང་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་ལྔ་པ། གློ་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་དྲུག་པ། མཆིན་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་བདུན་པ། མཆེར་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་བརྒྱད་པ། མཁལ་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་སོ་དགུ་པ། ཕོ་བའི་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་བཞི་ཅུ་པ། རྒྱུ་མའི་ནད་གསོ་བའི་ལེའུ།
					W2PD20111 ལེའུ་ཞེ་གཅིག ལོང་ནད་གསོ་བའི་ལེའུ།
				ལྷན་ཐབས། 	
					སྔོ་སྨན་འཁྲུངས་དཔེ་བསྡུས་པ་ངོ་མཚར་གསེར་གྱི་སྙེ་མ། ༼དུམ་བུ་དང་པོ།༽
					ལུས་ཀྱི་ཐིག་རྩ། ༼བྱང་ཁོག་ཡུལ་ཐིག༽
			བཤད་འཁྲིད།		
				རྩ་བ། མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་གསུམ་པ་མན་ངག་རྒྱུད་ལས།	
				སྐབས་གསུམ་པ། ཚད་པ་གསོ་བ།	
					W2PD20111 ལེའུ་བཅུ་གཉིས་པ། ཚ་བ་སྤྱི་གསོ་བ།
					W2PD20111 ལེའུ་བཅུ་གསུམ་པ། ཚ་གྲང་གལ་དོ།
					W2PD20111 ལེའུ་བཅུ་བཞི་པ། ཚ་བ་རི་ཐང་མཚམས།
					W2PD20111་ལེའུ་བཅོ་ལྔ་། མ་སྨིན་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་བཅུ་དྲུག རྒྱས་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་བཅུ་བདུན། སྟོངས་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་བཅོ་བརྒྱད། གབ་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་བཅུ་དགུ། རྙིངས་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་ཉི་ཤུ། རྙོགས་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་ཉེར་གཅིག འགྲམས་ཀྱི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་ཉེར་གཉིས། འཁྲུགས་པའི་ཚ་བ་གསོ་བ།
					W2PD20111 ལེའུ་ཉེར་གསུམ། རིམས་ཀྱི་ཚ་བ་གསོ་བ།
				སྐབས་བཞི་པ། ལུས་སྟོད་གསོ་བའི་སྐབས།	
					W2PD20111 ལེའུ་ཉེར་བརྒྱད་པ། མགོ་ནད་གསོ་བ།
					W2PD20111 ལེའུ་ཉེར་དགུ་པ། མིག་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སུམ་ཅུ་པ། རྣ་བའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་གཅིག་པ། སྣ་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་གཉིས་པ། ཁ་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་གསུམ་པ། ལྦ་བ་གསོ་བ།
				སྐབས་ལྔ་པ། དོན་སྣོད་གསོ་བ།	
					W2PD20111 ལེའུ་སོ་བཞི་པ། སྙིང་གི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་ལྔ་པ། གློ་བའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་དྲུག་པ། མཆིན་པའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་བདུན། མཆེར་པའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་བརྒྱད། མཁལ་མའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་སོ་དགུ། ཕོ་བའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་བཞི་བཅུ། རྒྱུ་མའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་ཞེ་གཅིག ལོང་གི་ནད་གསོ་བ།
				སྐབས་བདུན་པ། ཐོར་ནད་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་ཞེ་བརྒྱད་པ། དབུགས་མི་བདེ་བ་གསོ་བ།
					W2PD20111 ལེའུ་ང་ལྔ། གཅིན་སྙི་བའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་ང་བརྒྱད། གྲུམ་བུའི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་ང་དགུ། ཆུ་སེར་གྱི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་དྲུག་བཅུ། རྩ་དཀར་གྱི་ནད་གསོ་བ།
				སྐབས་བརྒྱད་པ། ལྷན་སྐྱེས་རྨ་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་རེ་གསུམ། འབྲས་ནད་གསོ་བ།
					W2PD20111 ལེའུ་རེ་བཞི་པ། གཞང་འབྲུམ་གྱི་ནད་གསོ་བ།
				སྐབས་དགུ་པ། བྱིས་པ་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་དོན་གཅིག བྱིས་པ་ཉེར་སྤྱོད་ཀྱི་ལེའུ།
				སྐབས་བཅུ་པ། མོ་ནད་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་དོན་བཞི་པ། མོ་ནད་སྤྱི་གསོ་བ།
					W2PD20111 ལེའུ་དོན་ལྔ་པ། མོ་ནད་བྱེ་བྲག་གསོ་བ།
				སྐབས་བཅུ་གཅིག གདོན་ནད་གསོ་བ།	
					W2PD20111 ལེའུ་དོན་བདུན། འབྱུང་པོའི་གདོན་གསོ་བ།
					W2PD20111 ལེའུ་དོན་བརྒྱད། སྨྱོ་བྱེད་ཀྱི་གདོན་གསོ་བ།
					W2PD20111 ལེའུ་དོན་དགུ། བརྗེད་བྱེད་ཀྱི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་བརྒྱད་ཅུ། གཟའ་གདོན་གྱི་ནད་གསོ་བ།
					W2PD20111 ལེའུ་གྱ་གཅིག ཀླུ་གདོན་གྱི་ནད་གསོ་བ།
				སྐབས་བཅུ་གཉིས། རྨ་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་གྱ་གཉིས་པ། རྨ་སྤྱི་གསོ་བ།
				སྐབས་བཅུ་གསུམ། དུག་ནད་གསོ་བའི་སྐབས་ལས།	
					W2PD20111 ལེའུ་གྱ་བདུན་པ། སྦྱར་དུག་གསོ་བ།
					W2PD20111 ལེའུ་གྱ་བརྒྱད་པ། གྱུར་དུག་གསོ་བ།
					W2PD20111 ལེའུ་གྱ་དགུ་པ། རྒྱུ་བ་དང་མི་རྒྱུ་བའི་དུག་གསོ་བ།
				འགྲེལ་པ།	
					མན་ངག་གི་རྒྱུད་ལས་མན་ངག་རྒྱུད་ཀྱི་རྣམ་པར་བཤད་པ་བདེ་བའི་འདོད་འཇོ།
					 W30015_0072 དཔལ་ལྡན་རྒྱུད་བཞིའི་དཀའ་འགྲེལ་མཁས་པའི་ཞལ་ལུང༌།
					བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ཀྱི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་ལས་དུམ་བུ་གསུམ་པ་མན་ངག་རྒྱུད་ཀྱི་དཀའ་འགྲེལ་ལེགས་བཤད་གསེར་རྒྱན།
					W1PD3 གསོ་བ་རིག་པའི་བསྟན་བཅོས་སྨན་བླའི་དགོངས་དོན་རྒྱུད་བཞིའི་གསལ་འབྱེད་བཻཌཱུརྱ་སྔོན་པོ།
				ལྷན་ཐབས། 	
					མན་ངག་ལྷན་ཐབས་ལས། གཉན་རིམས་ཀྱི་ལེའུ་གྲངས་བཅོ་བརྒྱད་རྣམས་ཡིན།
				ལག་ལེན་དང་མན་ངག་ཁ་སྐོང་།	
					༡། རི་རྩེར་སྔོ་སྨན་ངོ་སྤྲོད་དང་འཐུ་སྒྲུབ།
					༢། བརྟག་དཔྱད་སྨན་ཁང་དུ་སྨན་སྤྲོད་དང་སྨན་གཡོག་ལས་གཞི་སྦྱོང་བརྡར།
		སློབ་དུས་བཞི་པ།			
			བློ་འཛིན།		
				རྩ་བ། མན་ངག་གི་རྒྱུད་དུམ་བུ་བཞི་པ་ཕྱི་མའི་རྒྱུད་ལས།	
					W2PD20111 ལེའུ་དང་པོ། རྩ་ལ་བརྟག་པ།
					W2PD20111 ལེའུ་གཉིས་པ། ཆུ་ལ་བརྟག་པ།
					W2PD20111 ལེའུ་བཞི་པ། ཕྱེ་མའི་སྡེ་ཚན།
					W2PD20111 ལེའུ་བདུན་པ། སྨན་མར་གྱི་སྡེ་ཚན།
					W2PD20111 ལེའུ་བཅུ་གཉིས་པ། སྔོ་སྦྱོར་གྱི་སྡེ་ཚན།
					W2PD20111 ལེའུ་ཉི་ཤུ་པ། གཏར་གྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཅིག བསྲེག་གི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཉིས། དུགས་ཀྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གསུམ། ལུམས་ཀྱི་ལེའུ།
				ལྷན་ཐབས། 	
					ཕྱི་མ་རྒྱུད་ཀྱི་སྡོང་འགྲེམས་ཟླ་འོད་གཞོན་ནུ།
					གཏར་ཁའི་སྡོམ་ཚིག་གཞོན་ནུའི་ངག་རྒྱན།
			བཤད་ཁྲིད།		
				རྩ་བ། མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མའི་རྒྱུད་ལས།	
					W2PD20111 ལེའུ་དང་པོ། རེག་པ་རྩ་མདོ།
					W2PD20111 ལེའུ་གཉིས་པ། དྲི་ཆུ་བརྟག་ཐབས།
					W2PD20111 ལེའུ་གསུམ་པ། ཕྱེ་མའི་སྡེ་ཚད་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཞི་པ། ཞི་བྱེད་ཐང་གྱི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་ལྔ་པ། རིལ་བུའི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་དྲུག་པ། ལྡེ་གུའི་སྡེ་ཚན།
					W2PD20111 ལེའུ་བདུན་པ། སྨན་མར་གྱི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བརྒྱད་པ། ཐལ་སྨན་གྱི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་དགུ་པ། ཁཎ་ཊའི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་པ། སྨན་ཆང་གི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གཅིག རིན་པོ་ཆེའི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གཉིས། སྔོ་སྦྱོར་གྱི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་གསུམ། སྣུམ་འཆོས་ཀྱི་སྡེ་ཚན་བསྟན་པའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་བཞི། བཤལ་གྱི་ལེའུ།
					W2PD20111 ལེའུ་བཅོ་ལྔ༌། སྐྱུགས་ཀྱི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་དྲུག སྣ་སྨན་གྱི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་བདུན། འཇམ་རྩིའི་ལེའུ།
					W2PD20111 ལེའུ་བཅོ་བརྒྱད། ནི་རུ་ཧའི་ལེའུ།
					W2PD20111 ལེའུ་བཅུ་དགུ། རྩ་སྦྱོངས་ཀྱི་ལེའུ།
				རྩ་འགྲེལ།	
					W3CN8188 བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ལས་ཕྱི་མ་རྒྱུད་ཀྱི་རྣམ་པར་བཤད་པ་ལག་ལེན་གསལ་བྱེད།
					W30015_0072 གསོ་བ་རིག་པའི་བསྟན་བཅོས་ཆེན་པོ་དཔལ་ལྡན་རྒྱུད་བཞིའི་དཀའ་འགྲེལ་མཁས་པའི་ཞལ་ལུང༌།
					མན་ངག་གི་རྒྱུད་ཅེས་པའི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་ཞེས་བྱ་བ་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མ་འཕྲིན་ལས་རྒྱུད་ཀྱི་རྣམ་བཤད། ༼རེག་པ་རྩ་མདོའི་འགྲེལ་པ།༽
					མན་ངག་གི་རྒྱུད་ཀྱི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མ་འཕྲིན་ལས་རྒྱུད་ཀྱི་ཆུ་མདོ་མན་གྱི་འགྲེལ་པ་ཞལ་ལུང་གཉིས་པ་དཀའ་གནད་རྡོ་རྗེའི་མདུད་འགྲོལ།
				ལག་ལེན་དང་མན་ངག་ཁ་སྐོང་།	
					༡། བརྟག་དཔྱད་སྨན་ཁང་དུ་རྩ་ཆུའི་བརྟག་ཐབས་མཐོང་བརྒྱུད་ཀྱི་ལམ་ནས་ངོ་སྤྲོད།
					༢། སྨན་སྦྱོར་སྡེ་ཁོངས་ནས་སྨན་སྦྱོར་ལག་ལེན་སློབ་ཁྲིད།
					༣། དཔྱད་བཅོས་ཁང་དུ་དུགས་ལུམས་བྱུག་པའི་ལག་ལེན་དམར་ཁྲིད།
		སློབ་དུས་ལྔ་པ།			
			བློ་འཛིན།		
				རྩ་བ། མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མའི་རྒྱུད།	
					W2PD20111 ལེའུ་ཉེར་དྲུག རྒྱུད་བཞིའི་མཇུག་དོན་གྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་བདུན། རྒྱུད་ཡོངས་སུ་གཏད་པའི་ལེའུ།༽
				འགྲེལ་པ།	W1PD45152 མན་ངག་གི་རྒྱུད་ཀྱི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་།
				ལྷན་ཐབས། 	
					W3CN6691 སྨན་སྦྱོར་ནུས་པ་ཕྱོགས་བསྡུས་ཕན་བདེ་ལེགས་བཤད།
			བཤད་ཁྲིད།		
				རྩ་གཞུང་། མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མའི་རྒྱུད།	
					W2PD20111 ལེའུ་ཉི་ཤུ། གཏར་གྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཅིག མེ་བཙའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་གཉིས། དུགས་ཀྱི་ལེའུ། ལེའུ་ཉེར་གསུམ། ལུམས་ཀྱི་ལེའུ། ལེའུ་ཉེར་བཞི། བྱུག་པའི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་ལྔ༌། ཐུར་དཔྱད་ཀྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་དྲུག རྒྱུད་ཀྱི་མཇུག་དོན་གྱི་ལེའུ།
					W2PD20111 ལེའུ་ཉེར་བདུན། རྒྱུད་ཡོངས་སུ་གཏད་པའི་ལེའུ།
				རྩ་འགྲེལ།	
					W3CN8188 བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ལས་ཕྱི་མ་རྒྱུད་ཀྱི་རྣམ་པར་བཤད་པ་ལག་ལེན་གསལ་བྱེད།
					W30015_0072 གསོ་བ་རིག་པའི་བསྟན་བཅོས་ཆེན་པོ་དཔལ་ལྡན་རྒྱུད་བཞིའི་དཀའ་འགྲེལ་མཁས་པའི་ཞལ་ལུང༌།
					མན་ངག་གི་རྒྱུད་ཅེས་པའི་ཚིག་དོན་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་བ་མེས་པོའི་ཞལ་ལུང་ཞེས་བྱ་བ་ལས་དུམ་བུ་བཞི་པ་ཕྱི་མ་འཕྲིན་ལས་རྒྱུད་ཀྱི་རྣམ་བཤད། ༼རེག་པ་རྩ་མདོའི་འགྲེལ་པ།༽
					W1PD3 གསོ་བ་རིག་པའི་བསྟན་བཅོས་སྨན་བླའི་དགོངས་དོན་རྒྱུད་བཞིའི་གསལ་འབྱེད་བཻཌཱུརྱ་སྔོན་པོ།
					ཕྱི་མ་འཕྲིན་ལས་རྒྱུད་ཀྱི་ཆུ་མདོ་མན་གྱི་འགྲེལ་པ་ཞལ་ལུང་གཉིས་པ་དཀའ་གནད་རྡོ་རྗེའི་མདུད་འགྲོལ།
				ལྷན་ཐབས། 	
					W3CN6691 སྨན་སྦྱོར་ནུས་པ་ཕྱོགས་བསྡུས་ཕན་བདེ་ལེགས་བཤད།
				ལག་ལེན་དང་སྦྱོང་བརྡར།	
					༡། བྱང་ཁོག་ཡུལ་ཐིག་གདབ་ཚུལ།
					༣། ཁྲོག་སྨན་(འཁྲུངས་དཔེ་བཤད་ཁྲིད་དང་)ངོས་འཛིན་མཛུབ་ཁྲིད།
W1ERI0013004 རྩིས་རིག་བསྡུས་ར་བ།					
	སློབ་དུས་དང་པོ།				
		བློ་འཛིན།			
			སྐར་རྩིས། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།		
				སྐབས་གཉིས་པ། རྩིས་དཀར་གྱི་རབ་བྱེད་ལས་སྔོན་འགྲོའི་སྐབས།	
				འབྱུང་རྩིས། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནག་རྩིས་ཀྱི་རབ་བྱེད་ལས།	
				སྐབས་དང་པོ། སྐོར་འགོའི་རྣམ་གཞག་བསྟན་པའི་སྐབས།	
		བཤད་ཁྲིད།			
			སྐར་རྩིས། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།		
				སྐབས་གཉིས་པ། རྩིས་དཀར་གྱི་རབ་བྱེད་ལས་སྔོན་འགྲོའི་སྐབས། 	
				སྐབས་བཞི་པ། རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས་ལྔ་བསྡུས་ཀྱི་སྐབས།	
			རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།		
				ལེའུ་དང་པོ། རྩིས་ཀྱི་སྔོན་འགྲོ་མདོར་བསྡུས་སུ་བཀོད་པ།	
				ལེའུ་གསུམ་པ། བྱེད་གྲུབ་རྩིས་ཀྱི་ཡན་ལག་ལྔ་བཤད་པ་ལས།	
		ལྷན་ཐབས།			
			བོད་ཀྱི་སྲོལ་རྒྱུན་རྩིས་རིག་ལས་གྲངས་རྩིས་རིག་པའི་རྨང་གཞིའི་ཤེས་བྱ་ངོ་སྤྲོད་ཅེས་པ་ལས།		
				ལེའུ་དང་པོ། བོད་ཀྱི་སྲོལ་རྒྱུན་རྩིས་རིག་གི་ངོ་སྤྲོད།	
				ལེའུ་གཉིས་པ། གྲངས་རྩིས་རིག་པའི་སྔོན་འགྲོའི་མན་ངག་རྩ་ཚིག།	
				ལེའུ་གསུམ་པ། སྲོལ་རྒྱུན་གྲངས་རྩིས་རིག་པའི་སྐོར།	
